id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_conductor,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,id_proveedor,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada
SIN-000287,POL-00282,ASG-00218,,ASG-00218,Vida,Enfermedad Grave,2023-10-24,2023-10-29,36650.01,33483.11,0.0,Negativa,Norte,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0027,Abogado Ambato #27,236,129,5,0,0
SIN-000288,POL-00198,ASG-00028,VEH-00160,ASG-00154,Salud,Emergencia,2024-12-26,2025-01-08,35835.16,25893.43,22814.64,Negativa,Sierra,El asegurado reporta daño severo pero las fotos no coinciden con la descripción del impacto.,No,PRV-0030,Taller Guayaquil #30,9,356,13,0,1
SIN-000289,POL-00224,ASG-00147,VEH-00157,ASG-00147,Vida,Incapacidad,2025-06-07,2025-06-08,7637.35,6644.55,6386.82,Cierre Sin Consecuencia,Costa,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0024,Intermediario Manta #24,292,73,1,0,0
SIN-000290,POL-00208,ASG-00073,,ASG-00073,Vida,Incapacidad,2023-11-12,2023-11-13,16489.87,16797.73,0.0,Liquidado,Norte,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0002,Abogado Quito #2,251,114,1,1,0
SIN-000291,POL-00120,ASG-00129,VEH-00085,ASG-00129,Salud,Atención Médica,2024-01-05,2024-01-08,13225.65,11283.45,10737.18,Pago Parcial,Oriente,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0019,Taller Esmeraldas #19,185,180,3,0,0
SIN-000292,POL-00247,ASG-00142,,ASG-00142,Hogar,Desastres Naturales,2025-03-21,2025-03-23,6910.17,6973.85,0.0,Liquidado,Centro,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0019,Taller Esmeraldas #19,142,223,2,0,0
SIN-000293,POL-00014,ASG-00082,VEH-00012,ASG-00082,Hogar,Desastres Naturales,2023-07-18,2023-07-21,10845.21,10461.12,0.0,Anticipo,Sierra,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0007,Perito Ambato #7,100,265,3,0,0
SIN-000294,POL-00308,ASG-00055,,ASG-00055,Vida,Incapacidad,2025-01-02,2025-01-04,37426.95,40957.59,38947.65,Negativa,Sierra,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0008,Grúa Manta #8,239,126,2,2,0
SIN-000295,POL-00090,ASG-00009,VEH-00259,ASG-00009,Vehículos,Pérdida Total por Robo (PTxRB),2024-10-01,2024-10-05,32834.27,22777.46,22691.15,Pago Parcial,Oriente,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",Sí,PRV-0006,Taller Riobamba #6,6,359,4,0,1
SIN-000296,POL-00144,ASG-00073,,ASG-00073,Salud,Hospitalización,2024-09-10,2024-09-13,52987.93,41988.11,39322.18,Reserva,Norte,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0032,Hospital Ambato #32,238,127,3,1,0
SIN-000297,POL-00282,ASG-00218,,ASG-00218,Vida,Incapacidad,2023-05-11,2023-05-12,37869.81,29925.33,25025.3,Liquidado,Centro,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0022,Clínica Cuenca #22,70,295,1,0,0
SIN-000298,POL-00152,ASG-00031,VEH-00223,ASG-00173,Vehículos,Volcadura,2025-01-02,2025-01-05,43357.76,47026.08,44448.0,Pago Total,Sierra,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0009,Perito Riobamba #9,191,174,3,0,0
SIN-000299,POL-00225,ASG-00092,VEH-00127,ASG-00092,Vida,Fallecimiento,2025-01-23,2025-02-17,124710.91,94640.04,80966.5,Cierre Sin Consecuencia,Sur,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",No,PRV-0021,Hospital Riobamba #21,109,256,25,1,1
SIN-000300,POL-00026,ASG-00082,VEH-00012,ASG-00082,Salud,Atención Médica,2025-01-13,2025-01-17,9707.63,10303.99,9567.42,Anticipo,Sierra,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0015,Perito Portoviejo #15,82,283,4,0,0
SIN-000301,POL-00240,ASG-00113,VEH-00067,ASG-00113,Vida,Fallecimiento,2023-12-29,2023-12-29,16622.14,12505.96,11708.24,Reserva,Costa,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0026,Intermediario Manta #26,227,138,0,1,0
SIN-000302,POL-00046,ASG-00058,VEH-00079,ASG-00058,Vida,Incapacidad,2024-08-07,2024-08-22,16362.22,14536.57,12889.57,Liquidado,Norte,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0016,Abogado Guayaquil #16,167,198,15,1,1
SIN-000303,POL-00176,ASG-00130,,ASG-00130,Salud,Cirugía,2024-01-05,2024-01-08,3176.15,2740.21,2710.0,Pago Parcial,Costa,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0032,Hospital Ambato #32,70,295,3,1,0
SIN-000304,POL-00287,ASG-00122,,ASG-00122,Hogar,Daño por Agua,2024-04-21,2024-04-22,2394.46,1676.1,1637.89,Liquidado,Costa,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0024,Intermediario Manta #24,81,284,1,1,0
SIN-000305,POL-00138,ASG-00009,VEH-00259,ASG-00009,Vehículos,Daño Parcial,2024-04-12,2024-04-13,41251.28,33585.77,32161.51,Pago Parcial,Sur,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0031,Perito Loja #31,135,230,1,0,0
SIN-000306,POL-00172,ASG-00208,VEH-00204,ASG-00208,Generales,Robo,2024-07-06,2024-07-08,53081.78,38519.93,0.0,Cierre Sin Consecuencia,Norte,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0028,Hospital Machala #28,279,86,2,0,0
SIN-000307,POL-00270,ASG-00136,VEH-00119,ASG-00005,Salud,Hospitalización,2023-08-22,2023-08-23,67756.16,42522.06,0.0,Cierre Sin Consecuencia,Oriente,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0019,Taller Esmeraldas #19,113,252,1,0,0
SIN-000308,POL-00090,ASG-00009,VEH-00259,ASG-00009,Vehículos,Pérdida Total,2025-04-06,2025-04-06,43276.48,30827.23,26429.68,Pago Total,Oriente,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0028,Hospital Machala #28,193,172,0,0,0
SIN-000309,POL-00190,ASG-00007,VEH-00063,ASG-00007,Vida,Incapacidad,2023-08-16,2023-08-18,7507.49,7477.6,6148.96,Anticipo,Costa,Daños en techo por caída de árbol durante tormenta eléctrica.,Sí,PRV-0031,Perito Loja #31,154,211,2,1,0
SIN-000310,POL-00223,ASG-00134,VEH-00032,ASG-00134,Salud,Atención Médica,2024-06-29,2024-07-28,97522.78,71125.73,0.0,Liquidado,Costa,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,No,PRV-0019,Taller Esmeraldas #19,58,307,29,0,1
SIN-000311,POL-00255,ASG-00185,VEH-00068,ASG-00185,Salud,Atención Médica,2024-02-04,2024-02-28,12168.45,9438.94,8897.22,Reserva,Sur,"El vehículo fue robado con las llaves puestas, el asegurado no puede explicar las circunstancias.",Sí,PRV-0031,Perito Loja #31,102,263,24,1,1
SIN-000312,POL-00302,ASG-00196,,ASG-00196,Vehículos,Pérdida Total por Robo (PTxRB),2025-06-24,2025-06-30,6561.09,5769.84,5453.35,Reserva,Sierra,"El vehículo fue robado con las llaves puestas, el asegurado no puede explicar las circunstancias.",Sí,PRV-0019,Taller Esmeraldas #19,359,6,6,1,1
SIN-000313,POL-00001,ASG-00234,,ASG-00234,Salud,Hospitalización,2023-10-24,2023-10-24,17756.83,17887.71,16583.73,Pago Total,Sierra,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0023,Hospital Santo Domingo #23,145,220,0,0,1
SIN-000314,POL-00291,ASG-00172,VEH-00041,ASG-00172,Vida,Incapacidad,2024-01-17,2024-01-17,2015.32,1417.22,1348.51,Reserva,Centro,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0006,Taller Riobamba #6,297,68,0,0,0
SIN-000315,POL-00270,ASG-00136,VEH-00119,ASG-00136,Salud,Emergencia,2023-12-09,2023-12-10,68199.66,51522.07,0.0,Pago Total,Sur,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0012,Taller Machala #12,222,143,1,0,0
SIN-000316,POL-00163,ASG-00230,VEH-00325,ASG-00230,Hogar,Daño por Agua,2024-06-14,2024-07-05,26674.62,28733.95,0.0,Anticipo,Norte,Pérdida total del vehículo por incendio de origen desconocido sin causa aparente.,No,PRV-0001,Abogado Ibarra #1,11,354,21,1,1
SIN-000317,POL-00043,ASG-00099,VEH-00034,ASG-00099,Vida,Fallecimiento,2024-02-06,2024-02-06,13287.93,13780.52,12160.5,Pago Total,Norte,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0024,Intermediario Manta #24,146,219,0,0,0
SIN-000318,POL-00017,ASG-00137,VEH-00128,ASG-00137,Salud,Atención Médica,2025-02-17,2025-02-21,9731.75,10104.73,8697.46,Liquidado,Sierra,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0003,Abogado Santo Domingo #3,94,271,4,3,0
SIN-000319,POL-00264,ASG-00073,,ASG-00073,Salud,Cirugía,2024-01-18,2024-01-19,2969.36,2066.96,1829.03,Negativa,Centro,Daños en techo por caída de árbol durante tormenta eléctrica.,Sí,PRV-0021,Hospital Riobamba #21,139,226,1,1,0
SIN-000320,POL-00013,ASG-00161,VEH-00082,ASG-00161,Hogar,Daño por Agua,2025-02-08,2025-02-13,35006.59,32960.92,31704.85,Anticipo,Norte,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0009,Perito Riobamba #9,224,141,5,0,0
SIN-000321,POL-00227,ASG-00065,VEH-00217,ASG-00065,Generales,Daño,2024-05-08,2024-05-09,12065.53,11818.32,9504.64,Reserva,Costa,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0021,Hospital Riobamba #21,249,116,1,0,0
SIN-000322,POL-00280,ASG-00093,VEH-00004,ASG-00146,Generales,Robo,2024-07-04,2024-07-07,30028.82,25755.28,0.0,Pago Parcial,Centro,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0012,Taller Machala #12,223,142,3,0,0
SIN-000323,POL-00253,ASG-00132,VEH-00039,ASG-00132,Vida,Enfermedad Grave,2024-07-09,2024-07-12,31858.16,30698.61,25126.27,Cierre Sin Consecuencia,Norte,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0011,Perito Portoviejo #11,291,74,3,1,0
SIN-000324,POL-00223,ASG-00134,VEH-00032,ASG-00134,Salud,Atención Médica,2025-03-17,2025-03-19,49736.92,41103.32,38746.58,Pago Total,Norte,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0015,Perito Portoviejo #15,319,46,2,0,0
SIN-000325,POL-00292,ASG-00099,VEH-00034,ASG-00099,Vida,Enfermedad Grave,2024-02-13,2024-02-16,8018.52,5030.29,0.0,Reserva,Sur,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0008,Grúa Manta #8,30,335,3,0,0
SIN-000326,POL-00180,ASG-00008,VEH-00044,ASG-00008,Vehículos,Choque,2024-06-05,2024-06-08,10133.51,7733.02,0.0,Anticipo,Norte,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0024,Intermediario Manta #24,194,171,3,1,0
SIN-000327,POL-00220,ASG-00151,VEH-00038,ASG-00203,Generales,Incendio,2023-10-30,2023-11-04,37714.7,24714.2,21860.64,Liquidado,Oriente,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0018,Clínica Riobamba #18,156,209,5,1,0
SIN-000328,POL-00013,ASG-00161,VEH-00082,ASG-00019,Hogar,Robo,2025-02-12,2025-02-16,14017.0,12720.11,0.0,Anticipo,Centro,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0032,Hospital Ambato #32,228,137,4,0,0
SIN-000329,POL-00184,ASG-00066,VEH-00184,ASG-00066,Salud,Hospitalización,2024-05-09,2024-05-21,3291.77,2912.97,2361.87,Pago Parcial,Norte,"Robo del vehículo reportado días después, sin denuncia policial inmediata.",Sí,PRV-0010,Grúa Esmeraldas #10,10,355,12,2,1
SIN-000330,POL-00146,ASG-00140,VEH-00155,ASG-00140,Salud,Emergencia,2024-05-13,2024-05-16,19044.86,14375.01,0.0,Cierre Sin Consecuencia,Sur,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0007,Perito Ambato #7,286,79,3,1,0
SIN-000331,POL-00280,ASG-00093,VEH-00004,ASG-00156,Generales,Daño,2024-11-12,2024-11-29,31789.76,22290.61,19940.41,Pago Parcial,Costa,"El vehículo fue robado con las llaves puestas, el asegurado no puede explicar las circunstancias.",Sí,PRV-0017,Hospital Ibarra #17,354,11,17,0,1
SIN-000332,POL-00111,ASG-00081,VEH-00211,ASG-00081,Generales,Incendio,2024-12-10,2024-12-10,23076.77,22548.88,0.0,Reserva,Centro,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0023,Hospital Santo Domingo #23,317,48,0,0,0
SIN-000333,POL-00230,ASG-00239,VEH-00209,ASG-00239,Hogar,Incendio,2024-08-21,2024-08-21,10604.38,8289.51,7132.85,Reserva,Costa,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0001,Abogado Ibarra #1,63,302,0,0,0
SIN-000334,POL-00099,ASG-00172,VEH-00041,ASG-00172,Vida,Enfermedad Grave,2023-08-27,2023-08-31,10619.96,7663.93,6224.39,Reserva,Oriente,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0023,Hospital Santo Domingo #23,60,305,4,0,0
SIN-000335,POL-00326,ASG-00117,VEH-00024,ASG-00117,Vida,Enfermedad Grave,2024-11-27,2024-12-02,2624.58,2087.52,1921.62,Anticipo,Norte,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0001,Abogado Ibarra #1,208,157,5,0,0
SIN-000336,POL-00057,ASG-00157,VEH-00263,ASG-00113,Vehículos,Volcadura,2024-10-17,2024-10-22,10692.89,10716.93,10687.74,Liquidado,Sur,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0018,Clínica Riobamba #18,174,191,5,0,0
SIN-000337,POL-00013,ASG-00161,VEH-00082,ASG-00161,Hogar,Incendio,2024-08-24,2024-08-26,63107.04,43040.98,36002.38,Pago Total,Sierra,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0031,Perito Loja #31,56,309,2,0,0
SIN-000338,POL-00284,ASG-00066,VEH-00184,ASG-00066,Generales,Incendio,2024-04-21,2024-04-26,19970.69,15558.79,15130.45,Anticipo,Sierra,"El vehículo fue robado, no hay testigos ni cámaras, la denuncia se hizo varios días después.",No,PRV-0028,Hospital Machala #28,240,125,5,2,1
SIN-000339,POL-00300,ASG-00064,VEH-00189,ASG-00115,Hogar,Daño por Agua,2024-07-19,2024-07-21,27151.29,22432.0,19902.77,Cierre Sin Consecuencia,Centro,Pérdida total del vehículo por incendio de origen desconocido sin causa aparente.,Sí,PRV-0015,Perito Portoviejo #15,282,83,2,1,1
SIN-000340,POL-00112,ASG-00143,VEH-00356,ASG-00129,Vida,Enfermedad Grave,2024-06-12,2024-06-16,13513.14,9852.76,9197.45,Cierre Sin Consecuencia,Sur,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0024,Intermediario Manta #24,308,57,4,1,0
SIN-000341,POL-00001,ASG-00234,,ASG-00234,Salud,Emergencia,2023-11-18,2023-11-21,28939.23,30943.36,28071.84,Cierre Sin Consecuencia,Sierra,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0002,Abogado Quito #2,170,195,3,0,0
SIN-000342,POL-00014,ASG-00082,VEH-00012,ASG-00082,Hogar,Desastres Naturales,2023-05-24,2023-05-29,20364.52,13883.24,12547.69,Liquidado,Oriente,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0024,Intermediario Manta #24,45,320,5,0,0
SIN-000343,POL-00319,ASG-00138,VEH-00003,ASG-00138,Vida,Incapacidad,2025-03-13,2025-03-16,47539.29,39168.77,36406.59,Liquidado,Norte,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0032,Hospital Ambato #32,89,276,3,2,0
SIN-000344,POL-00150,ASG-00097,VEH-00015,ASG-00097,Hogar,Incendio,2025-01-25,2025-01-29,33923.65,23825.5,19953.27,Reserva,Sur,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0001,Abogado Ibarra #1,88,277,4,3,0
SIN-000345,POL-00011,ASG-00195,VEH-00017,ASG-00195,Generales,Responsabilidad Civil,2024-12-16,2024-12-21,31281.42,30762.08,0.0,Pago Parcial,Sierra,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0016,Abogado Guayaquil #16,220,145,5,1,0
SIN-000346,POL-00073,ASG-00142,,ASG-00142,Hogar,Incendio,2024-06-29,2024-07-16,53612.02,38851.26,0.0,Negativa,Sur,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,No,PRV-0009,Perito Riobamba #9,13,352,17,0,1
SIN-000347,POL-00270,ASG-00136,VEH-00119,ASG-00136,Salud,Emergencia,2024-02-08,2024-02-09,70809.59,66714.85,0.0,Liquidado,Costa,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0003,Abogado Santo Domingo #3,283,82,1,0,0
SIN-000348,POL-00292,ASG-00099,VEH-00034,ASG-00099,Vida,Incapacidad,2024-03-08,2024-03-13,34996.66,32663.66,26520.33,Cierre Sin Consecuencia,Norte,Volcadura en carretera rural por exceso de velocidad según informe de tránsito.,Sí,PRV-0001,Abogado Ibarra #1,54,311,5,0,0
SIN-000349,POL-00146,ASG-00140,VEH-00155,ASG-00220,Salud,Cirugía,2023-09-26,2023-09-28,6812.92,4629.2,0.0,Pago Parcial,Centro,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",Sí,PRV-0022,Clínica Cuenca #22,56,309,2,1,1
SIN-000350,POL-00179,ASG-00193,VEH-00126,ASG-00193,Vehículos,Daño Parcial,2023-11-19,2023-11-19,32272.83,20152.45,0.0,Negativa,Oriente,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0014,Taller Riobamba #14,92,273,0,1,0
SIN-000351,POL-00004,ASG-00227,VEH-00075,ASG-00227,Salud,Atención Médica,2023-10-11,2023-10-12,44890.96,42211.13,41816.59,Negativa,Oriente,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0002,Abogado Quito #2,175,190,1,2,0
SIN-000352,POL-00286,ASG-00125,VEH-00018,ASG-00125,Generales,Responsabilidad Civil,2024-06-19,2024-06-23,25390.11,25547.54,20572.07,Reserva,Centro,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0012,Taller Machala #12,334,31,4,1,0
SIN-000353,POL-00072,ASG-00070,VEH-00224,ASG-00070,Generales,Daño,2024-02-09,2024-02-10,4319.7,3305.64,2829.79,Pago Parcial,Oriente,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0016,Abogado Guayaquil #16,195,170,1,1,0
SIN-000354,POL-00041,ASG-00001,VEH-00206,ASG-00001,Generales,Robo,2023-11-03,2023-11-29,12044.42,13145.19,11277.04,Negativa,Norte,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0027,Abogado Ambato #27,75,290,26,0,1
SIN-000355,POL-00209,ASG-00117,VEH-00024,ASG-00117,Vida,Fallecimiento,2024-10-18,2024-10-19,8904.54,8133.7,0.0,Pago Total,Sierra,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0002,Abogado Quito #2,125,240,1,0,0
SIN-000356,POL-00136,ASG-00027,VEH-00214,ASG-00027,Vida,Fallecimiento,2023-03-03,2023-03-04,1125.82,1159.4,1128.92,Negativa,Norte,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0022,Clínica Cuenca #22,35,330,1,1,0
SIN-000357,POL-00137,ASG-00119,VEH-00051,ASG-00119,Vida,Fallecimiento,2023-12-24,2023-12-24,9553.42,6149.97,6084.5,Negativa,Oriente,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0026,Intermediario Manta #26,155,210,0,2,0
SIN-000358,POL-00198,ASG-00028,VEH-00160,ASG-00138,Salud,Hospitalización,2025-03-23,2025-03-27,12470.14,12270.73,11356.66,Liquidado,Centro,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0004,Grúa Quito #4,96,269,4,0,0
SIN-000359,POL-00040,ASG-00231,VEH-00019,ASG-00031,Generales,Incendio,2024-01-17,2024-01-21,15060.56,14802.49,13138.21,Liquidado,Centro,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0002,Abogado Quito #2,268,97,4,1,0
SIN-000360,POL-00278,ASG-00147,VEH-00157,ASG-00125,Vida,Incapacidad,2024-10-30,2024-11-01,5170.36,3804.81,3510.82,Pago Parcial,Centro,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0012,Taller Machala #12,129,236,2,0,0
SIN-000361,POL-00164,ASG-00197,VEH-00248,ASG-00197,Vida,Incapacidad,2025-03-23,2025-03-25,35856.21,34782.1,27880.7,Reserva,Costa,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0006,Taller Riobamba #6,198,167,2,0,0
SIN-000362,POL-00228,ASG-00178,,ASG-00178,Hogar,Daño por Agua,2024-03-13,2024-03-17,7156.51,7243.84,6644.59,Pago Total,Norte,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0020,Intermediario Riobamba #20,48,317,4,3,0
SIN-000363,POL-00167,ASG-00203,VEH-00168,ASG-00238,Hogar,Incendio,2023-08-22,2023-09-04,41808.69,34193.34,31563.34,Anticipo,Oriente,"El vehículo fue robado, no hay testigos ni cámaras, la denuncia se hizo varios días después.",No,PRV-0020,Intermediario Riobamba #20,1,364,13,0,1
SIN-000364,POL-00314,ASG-00089,,ASG-00089,Vehículos,Robo,2024-06-15,2024-06-15,15876.08,15756.56,14149.15,Cierre Sin Consecuencia,Sur,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,Sí,PRV-0019,Taller Esmeraldas #19,11,354,0,0,1
SIN-000365,POL-00058,ASG-00235,VEH-00133,ASG-00235,Hogar,Desastres Naturales,2025-05-14,2025-05-19,44145.53,39605.01,32335.22,Pago Total,Sierra,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0020,Intermediario Riobamba #20,161,204,5,1,0
